"codmunres","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
421640,"São João do Sul","SC","Sul",42014,"Extremo Sul Catarinense",4210,"Sul"
421650,"São Joaquim","SC","Sul",42013,"Serra Catarinense",4212,"Meio Oeste e Serra Catarinense"
421660,"São José","SC","Sul",42007,"Grande Florianópolis",4214,"Grande Florianopolis"
421670,"São José do Cedro","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421680,"São José do Cerrito","SC","Sul",42013,"Serra Catarinense",4212,"Meio Oeste e Serra Catarinense"
421690,"São Lourenço do Oeste","SC","Sul",42003,"Xanxerê",4213,"Grande Oeste"
421700,"São Ludgero","SC","Sul",42016,"Laguna",4210,"Sul"
421710,"São Martinho","SC","Sul",42016,"Laguna",4210,"Sul"
421715,"São Miguel da Boa Vista","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421720,"São Miguel do Oeste","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421725,"São Pedro de Alcântara","SC","Sul",42007,"Grande Florianópolis",4214,"Grande Florianopolis"
421730,"Saudades","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421740,"Schroeder","SC","Sul",42011,"Nordeste",4211,"Planalto Norte e Nordeste"
421750,"Seara","SC","Sul",42010,"Alto Uruguai Catarinense",4212,"Meio Oeste e Serra Catarinense"
421755,"Serra Alta","SC","Sul",42002,"Oeste",4213,"Grande Oeste"
421760,"Siderópolis","SC","Sul",42015,"Carbonífera",4210,"Sul"
421770,"Sombrio","SC","Sul",42014,"Extremo Sul Catarinense",4210,"Sul"
421775,"Sul Brasil","SC","Sul",42002,"Oeste",4213,"Grande Oeste"
421780,"Taió","SC","Sul",42004,"Alto Vale do Itajaí",4216,"Alto Vale do Itajai"
421790,"Tangará","SC","Sul",42009,"Alto Vale do R.do Peixe",4212,"Meio Oeste e Serra Catarinense"
421795,"Tigrinhos","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421800,"Tijucas","SC","Sul",42007,"Grande Florianópolis",4214,"Grande Florianopolis"
421810,"Timbé do Sul","SC","Sul",42014,"Extremo Sul Catarinense",4210,"Sul"
421820,"Timbó","SC","Sul",42006,"Médio Vale do Itajaí",4216,"Alto Vale do Itajai"
421825,"Timbó Grande","SC","Sul",42009,"Alto Vale do R.do Peixe",4212,"Meio Oeste e Serra Catarinense"
421830,"Três Barras","SC","Sul",42012,"Planalto Norte",4211,"Planalto Norte e Nordeste"
421835,"Treviso","SC","Sul",42015,"Carbonífera",4210,"Sul"
421840,"Treze de Maio","SC","Sul",42016,"Laguna",4210,"Sul"
421850,"Treze Tílias","SC","Sul",42008,"Meio Oeste",4212,"Meio Oeste e Serra Catarinense"
421860,"Trombudo Central","SC","Sul",42004,"Alto Vale do Itajaí",4216,"Alto Vale do Itajai"
421870,"Tubarão","SC","Sul",42016,"Laguna",4210,"Sul"
421875,"Tunápolis","SC","Sul",42001,"Extremo Oeste",4213,"Grande Oeste"
421880,"Turvo","SC","Sul",42014,"Extremo Sul Catarinense",4210,"Sul"
421885,"União do Oeste","SC","Sul",42002,"Oeste",4213,"Grande Oeste"
421890,"Urubici","SC","Sul",42013,"Serra Catarinense",4212,"Meio Oeste e Serra Catarinense"
421895,"Urupema","SC","Sul",42013,"Serra Catarinense",4212,"Meio Oeste e Serra Catarinense"
421900,"Urussanga","SC","Sul",42015,"Carbonífera",4210,"Sul"
421910,"Vargeão","SC","Sul",42003,"Xanxerê",4213,"Grande Oeste"
421915,"Vargem","SC","Sul",42008,"Meio Oeste",4212,"Meio Oeste e Serra Catarinense"
421917,"Vargem Bonita","SC","Sul",42008,"Meio Oeste",4212,"Meio Oeste e Serra Catarinense"
421920,"Vidal Ramos","SC","Sul",42004,"Alto Vale do Itajaí",4216,"Alto Vale do Itajai"
421930,"Videira","SC","Sul",42009,"Alto Vale do R.do Peixe",4212,"Meio Oeste e Serra Catarinense"
421935,"Vitor Meireles","SC","Sul",42004,"Alto Vale do Itajaí",4216,"Alto Vale do Itajai"
421940,"Witmarsum","SC","Sul",42004,"Alto Vale do Itajaí",4216,"Alto Vale do Itajai"
421950,"Xanxerê","SC","Sul",42003,"Xanxerê",4213,"Grande Oeste"
421960,"Xavantina","SC","Sul",42010,"Alto Uruguai Catarinense",4212,"Meio Oeste e Serra Catarinense"
421970,"Xaxim","SC","Sul",42003,"Xanxerê",4213,"Grande Oeste"
421985,"Zortéa","SC","Sul",42008,"Meio Oeste",4212,"Meio Oeste e Serra Catarinense"
422000,"Balneário Rincão","SC","Sul",42015,"Carbonífera",4210,"Sul"
430003,"Aceguá","RS","Sul",43022,"22 Pampa",4309,"Sul"
430005,"Água Santa","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430010,"Agudo","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
430020,"Ajuricaba","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430030,"Alecrim","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430040,"Alegrete","RS","Sul",43003,"03 Fronteira Oeste",4314,"Centro-Oeste"
430045,"Alegria","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430047,"Almirante Tamandaré do Sul","RS","Sul",43017,"17 Planalto",4311,"Norte"
430050,"Alpestre","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430055,"Alto Alegre","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430057,"Alto Feliz","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430060,"Alvorada","RS","Sul",43010,"10 Capital/Vale Gravataí",4313,"Metropolitana"
430063,"Amaral Ferrador","RS","Sul",43021,"21 Sul",4309,"Sul"
430064,"Ametista do Sul","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430066,"André da Rocha","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430070,"Anta Gorda","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430080,"Antônio Prado","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430085,"Arambaré","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430087,"Araricá","RS","Sul",43007,"07 Vale dos Sinos",4313,"Metropolitana"
430090,"Aratiba","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430100,"Arroio do Meio","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430105,"Arroio do Sal","RS","Sul",43004,"04 Belas Praias",4313,"Metropolitana"
430107,"Arroio do Padre","RS","Sul",43021,"21 Sul",4309,"Sul"
430110,"Arroio dos Ratos","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430120,"Arroio do Tigre","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430130,"Arroio Grande","RS","Sul",43021,"21 Sul",4309,"Sul"
430140,"Arvorezinha","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430150,"Augusto Pestana","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430155,"Áurea","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430160,"Bagé","RS","Sul",43022,"22 Pampa",4309,"Sul"
430163,"Balneário Pinhal","RS","Sul",43005,"05 Bons Ventos",4313,"Metropolitana"
430165,"Barão","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430170,"Barão de Cotegipe","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430175,"Barão do Triunfo","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430180,"Barracão","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430185,"Barra do Guarita","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430187,"Barra do Quaraí","RS","Sul",43003,"03 Fronteira Oeste",4314,"Centro-Oeste"
430190,"Barra do Ribeiro","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430192,"Barra do Rio Azul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430195,"Barra Funda","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430200,"Barros Cassal","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430205,"Benjamin Constant do Sul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430210,"Bento Gonçalves","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430215,"Boa Vista das Missões","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430220,"Boa Vista do Buricá","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430222,"Boa Vista do Cadeado","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
430223,"Boa Vista do Incra","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
430225,"Boa Vista do Sul","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430230,"Bom Jesus","RS","Sul",43024,"24 Campos de Cima Serra",4310,"Serra"
430235,"Bom Princípio","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430237,"Bom Progresso","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430240,"Bom Retiro do Sul","RS","Sul",43030,"30 Vale da Luz",4308,"Vales"
430245,"Boqueirão do Leão","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430250,"Bossoroca","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430258,"Bozano","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430260,"Braga","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430265,"Brochier","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430270,"Butiá","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430280,"Caçapava do Sul","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430290,"Cacequi","RS","Sul",43002,"02 Entre Rios",4314,"Centro-Oeste"
430300,"Cachoeira do Sul","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430310,"Cachoeirinha","RS","Sul",43010,"10 Capital/Vale Gravataí",4313,"Metropolitana"
430320,"Cacique Doble","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430330,"Caibaté","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430340,"Caiçara","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430350,"Camaquã","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430355,"Camargo","RS","Sul",43017,"17 Planalto",4311,"Norte"
430360,"Cambará do Sul","RS","Sul",43006,"06 V.Paranhana/C. Serra",4313,"Metropolitana"
430367,"Campestre da Serra","RS","Sul",43024,"24 Campos de Cima Serra",4310,"Serra"
430370,"Campina das Missões","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430380,"Campinas do Sul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430390,"Campo Bom","RS","Sul",43007,"07 Vale dos Sinos",4313,"Metropolitana"
430400,"Campo Novo","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430410,"Campos Borges","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430420,"Candelária","RS","Sul",43028,"28 Vinte e Oito",4308,"Vales"
430430,"Cândido Godói","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430435,"Candiota","RS","Sul",43022,"22 Pampa",4309,"Sul"
430440,"Canela","RS","Sul",43023,"23 Caxias e Hortênsias",4310,"Serra"
430450,"Canguçu","RS","Sul",43021,"21 Sul",4309,"Sul"
430460,"Canoas","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430461,"Canudos do Vale","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430462,"Capão Bonito do Sul","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430463,"Capão da Canoa","RS","Sul",43004,"04 Belas Praias",4313,"Metropolitana"
430465,"Capão do Cipó","RS","Sul",43002,"02 Entre Rios",4314,"Centro-Oeste"
430466,"Capão do Leão","RS","Sul",43021,"21 Sul",4309,"Sul"
430467,"Capivari do Sul","RS","Sul",43005,"05 Bons Ventos",4313,"Metropolitana"
430468,"Capela de Santana","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430469,"Capitão","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430470,"Carazinho","RS","Sul",43017,"17 Planalto",4311,"Norte"
430471,"Caraá","RS","Sul",43005,"05 Bons Ventos",4313,"Metropolitana"
430480,"Carlos Barbosa","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430485,"Carlos Gomes","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430490,"Casca","RS","Sul",43017,"17 Planalto",4311,"Norte"
430495,"Caseiros","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430500,"Catuípe","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430510,"Caxias do Sul","RS","Sul",43023,"23 Caxias e Hortênsias",4310,"Serra"
430511,"Centenário","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430512,"Cerrito","RS","Sul",43021,"21 Sul",4309,"Sul"
430513,"Cerro Branco","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430515,"Cerro Grande","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430517,"Cerro Grande do Sul","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430520,"Cerro Largo","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430530,"Chapada","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430535,"Charqueadas","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430537,"Charrua","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430540,"Chiapetta","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430543,"Chuí","RS","Sul",43021,"21 Sul",4309,"Sul"
430544,"Chuvisca","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430545,"Cidreira","RS","Sul",43005,"05 Bons Ventos",4313,"Metropolitana"
430550,"Ciríaco","RS","Sul",43017,"17 Planalto",4311,"Norte"
430558,"Colinas","RS","Sul",43030,"30 Vale da Luz",4308,"Vales"
430560,"Colorado","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
430570,"Condor","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430580,"Constantina","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430583,"Coqueiro Baixo","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430585,"Coqueiros do Sul","RS","Sul",43017,"17 Planalto",4311,"Norte"
430587,"Coronel Barros","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430590,"Coronel Bicaco","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430593,"Coronel Pilar","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430595,"Cotiporã","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430597,"Coxilha","RS","Sul",43017,"17 Planalto",4311,"Norte"
430600,"Crissiumal","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430605,"Cristal","RS","Sul",43021,"21 Sul",4309,"Sul"
430607,"Cristal do Sul","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430610,"Cruz Alta","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
430613,"Cruzaltense","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430620,"Cruzeiro do Sul","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430630,"David Canabarro","RS","Sul",43017,"17 Planalto",4311,"Norte"
430632,"Derrubadas","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430635,"Dezesseis de Novembro","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430637,"Dilermando de Aguiar","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
430640,"Dois Irmãos","RS","Sul",43007,"07 Vale dos Sinos",4313,"Metropolitana"
430642,"Dois Irmãos das Missões","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430645,"Dois Lajeados","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430650,"Dom Feliciano","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430655,"Dom Pedro de Alcântara","RS","Sul",43004,"04 Belas Praias",4313,"Metropolitana"
430660,"Dom Pedrito","RS","Sul",43022,"22 Pampa",4309,"Sul"
430670,"Dona Francisca","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
430673,"Doutor Maurício Cardoso","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430675,"Doutor Ricardo","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430676,"Eldorado do Sul","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430680,"Encantado","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430690,"Encruzilhada do Sul","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430692,"Engenho Velho","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430693,"Entre-Ijuís","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430695,"Entre Rios do Sul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430697,"Erebango","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430700,"Erechim","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430705,"Ernestina","RS","Sul",43017,"17 Planalto",4311,"Norte"
430710,"Herval","RS","Sul",43021,"21 Sul",4309,"Sul"
430720,"Erval Grande","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430730,"Erval Seco","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430740,"Esmeralda","RS","Sul",43024,"24 Campos de Cima Serra",4310,"Serra"
430745,"Esperança do Sul","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430750,"Espumoso","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430755,"Estação","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430760,"Estância Velha","RS","Sul",43007,"07 Vale dos Sinos",4313,"Metropolitana"
430770,"Esteio","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430780,"Estrela","RS","Sul",43030,"30 Vale da Luz",4308,"Vales"
430781,"Estrela Velha","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430783,"Eugênio de Castro","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430786,"Fagundes Varela","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430790,"Farroupilha","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430800,"Faxinal do Soturno","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
430805,"Faxinalzinho","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430807,"Fazenda Vilanova","RS","Sul",43030,"30 Vale da Luz",4308,"Vales"
430810,"Feliz","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430820,"Flores da Cunha","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
430825,"Floriano Peixoto","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430830,"Fontoura Xavier","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
430840,"Formigueiro","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
430843,"Forquetinha","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
430845,"Fortaleza dos Valos","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
430850,"Frederico Westphalen","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
430860,"Garibaldi","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430865,"Garruchos","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430870,"Gaurama","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430880,"General Câmara","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430885,"Gentil","RS","Sul",43017,"17 Planalto",4311,"Norte"
430890,"Getúlio Vargas","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
430900,"Giruá","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430905,"Glorinha","RS","Sul",43010,"10 Capital/Vale Gravataí",4313,"Metropolitana"
430910,"Gramado","RS","Sul",43023,"23 Caxias e Hortênsias",4310,"Serra"
430912,"Gramado dos Loureiros","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
430915,"Gramado Xavier","RS","Sul",43028,"28 Vinte e Oito",4308,"Vales"
430920,"Gravataí","RS","Sul",43010,"10 Capital/Vale Gravataí",4313,"Metropolitana"
430925,"Guabiju","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430930,"Guaíba","RS","Sul",43009,"09 Carbonífera/Costa Doc",4313,"Metropolitana"
430940,"Guaporé","RS","Sul",43025,"25 Vinhedos e Basalto",4310,"Serra"
430950,"Guarani das Missões","RS","Sul",43011,"11 Sete Povos Missões",4312,"Missioneira"
430955,"Harmonia","RS","Sul",43008,"08 Vale Caí/Metropolitan",4313,"Metropolitana"
430957,"Herveiras","RS","Sul",43028,"28 Vinte e Oito",4308,"Vales"
430960,"Horizontina","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
430965,"Hulha Negra","RS","Sul",43022,"22 Pampa",4309,"Sul"
430970,"Humaitá","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
430975,"Ibarama","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
430980,"Ibiaçá","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430990,"Ibiraiaras","RS","Sul",43018,"18 Araucárias",4311,"Norte"
430995,"Ibirapuitã","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
431000,"Ibirubá","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
431010,"Igrejinha","RS","Sul",43006,"06 V.Paranhana/C. Serra",4313,"Metropolitana"
431020,"Ijuí","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
431030,"Ilópolis","RS","Sul",43029,"29 Vales e Montanhas",4308,"Vales"
431033,"Imbé","RS","Sul",43005,"05 Bons Ventos",4313,"Metropolitana"
431036,"Imigrante","RS","Sul",43030,"30 Vale da Luz",4308,"Vales"
431040,"Independência","RS","Sul",43014,"14 Fronteira Noroeste",4312,"Missioneira"
431041,"Inhacorá","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
431043,"Ipê","RS","Sul",43026,"26 Uva Vale",4310,"Serra"
431046,"Ipiranga do Sul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
431050,"Iraí","RS","Sul",43015,"15 Caminho das Águas",4311,"Norte"
431053,"Itaara","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
431055,"Itacurubi","RS","Sul",43002,"02 Entre Rios",4314,"Centro-Oeste"
431057,"Itapuca","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
431060,"Itaqui","RS","Sul",43003,"03 Fronteira Oeste",4314,"Centro-Oeste"
431065,"Itati","RS","Sul",43004,"04 Belas Praias",4313,"Metropolitana"
431070,"Itatiba do Sul","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
431075,"Ivorá","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
431080,"Ivoti","RS","Sul",43007,"07 Vale dos Sinos",4313,"Metropolitana"
431085,"Jaboticaba","RS","Sul",43020,"20 Rota da Produção",4311,"Norte"
431087,"Jacuizinho","RS","Sul",43012,"12 Portal das Missões",4312,"Missioneira"
431090,"Jacutinga","RS","Sul",43016,"16 Alto Uruguai Gaúcho",4311,"Norte"
431100,"Jaguarão","RS","Sul",43021,"21 Sul",4309,"Sul"
431110,"Jaguari","RS","Sul",43002,"02 Entre Rios",4314,"Centro-Oeste"
431112,"Jaquirana","RS","Sul",43024,"24 Campos de Cima Serra",4310,"Serra"
431113,"Jari","RS","Sul",43002,"02 Entre Rios",4314,"Centro-Oeste"
431115,"Jóia","RS","Sul",43013,"13 Diversidade",4312,"Missioneira"
431120,"Júlio de Castilhos","RS","Sul",43001,"01 Verdes Campos",4314,"Centro-Oeste"
431123,"Lagoa Bonita do Sul","RS","Sul",43027,"27 Jacuí Centro",4308,"Vales"
431125,"Lagoão","RS","Sul",43019,"19 Botucaraí",4311,"Norte"
